timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663233175145,210,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate-4,304,Not Modified,Orange HRM 1-3,,true,,993,869,5,5,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,0,0,0
1663233175145,999,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate-5,304,Not Modified,Orange HRM 1-3,,true,,993,859,5,5,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,0,0,472
1663233175145,999,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate-6,304,Not Modified,Orange HRM 1-3,,true,,994,868,5,5,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,0,0,472
1663233175145,1005,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate-7,304,Not Modified,Orange HRM 1-3,,true,,994,858,5,5,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,0,0,476
1663233176150,386,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,304,Not Modified,Orange HRM 1-3,,true,,1052,682,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,0,0,0
1663233176536,446,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,200,OK,Orange HRM 1-3,text,true,,4361,730,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?offset=0&sortOrder=ASC&limit=50&sortField=employee.firstName&model=detailed&includeEmployees=onlyCurrent,446,0,0
1663233176983,432,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/admin/employment-statuses,200,OK,Orange HRM 1-3,text,true,,1297,637,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/admin/employment-statuses,432,0,0
1663233177415,453,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/admin/job-titles,200,OK,Orange HRM 1-3,text,true,,4976,628,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/admin/job-titles,453,0,0
1663233177869,441,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/admin/subunits,200,OK,Orange HRM 1-3,text,true,,2248,626,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/admin/subunits,441,0,0
1663233154462,6313,Personal Details,200,"Number of samples in transaction : 11, number of failing samples : 0",Orange HRM 1-2,,true,,44404,10947,5,5,null,0,21560,558
1663233176017,2287,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,200,OK,Orange HRM 1-2,text,true,,27914,4803,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1277,0,558
1663233176017,1363,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-0,200,OK,Orange HRM 1-2,text,true,,22949,737,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1277,0,558
1663233177382,921,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-1,304,Not Modified,Orange HRM 1-2,,true,,991,808,5,5,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,0,0,514
1663233177382,922,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-2,304,Not Modified,Orange HRM 1-2,,true,,993,820,5,5,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,0,0,516
1663233177382,754,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-3,304,Not Modified,Orange HRM 1-2,,true,,993,810,5,5,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,0,0,514
1663233177382,240,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-4,304,Not Modified,Orange HRM 1-2,,true,,994,819,5,5,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,0,0,0
1663233177382,922,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-5,304,Not Modified,Orange HRM 1-2,,true,,994,809,5,5,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,0,0,595
1663233178305,350,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,304,Not Modified,Orange HRM 1-2,,true,,1052,682,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,0,0,0
1663233178656,400,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,200,OK,Orange HRM 1-2,text,true,,1433,644,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,400,0,0
1663233179057,400,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,200,OK,Orange HRM 1-2,text,true,,1183,565,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,400,0,0
1663233179458,403,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-2,text,true,,2895,602,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,403,0,0
1663233179862,444,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-2,text,true,,1112,578,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,444,0,0
1663233180306,406,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-2,text,true,,2895,602,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,406,0,0
1663233180712,424,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-2,text,true,,1112,578,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,424,0,0
1663233181136,405,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,200,OK,Orange HRM 1-2,text,true,,1218,657,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,405,0,0
1663233181541,395,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,200,OK,Orange HRM 1-2,text,true,,1114,673,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?offset=0&limit=50,395,0,0
1663233181937,399,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,200,OK,Orange HRM 1-2,text,true,,2476,563,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,399,0,0
1663233143055,6134,Personal Details,200,"Number of samples in transaction : 11, number of failing samples : 0",Orange HRM 1-1,,true,,44404,10947,4,4,null,0,39996,410
1663233183046,1820,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,200,OK,Orange HRM 1-1,text,true,,27914,4803,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1059,0,410
1663233183046,1063,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-0,200,OK,Orange HRM 1-1,text,true,,22949,737,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1059,0,410
1663233184110,234,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-1,304,Not Modified,Orange HRM 1-1,,true,,991,808,4,4,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,0,0,0
1663233184110,755,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-2,304,Not Modified,Orange HRM 1-1,,true,,993,820,4,4,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,0,0,505
1663233184110,664,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-3,304,Not Modified,Orange HRM 1-1,,true,,993,810,4,4,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,0,0,432
1663233184110,756,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-4,304,Not Modified,Orange HRM 1-1,,true,,994,819,4,4,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,0,0,511
1663233184110,755,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-5,304,Not Modified,Orange HRM 1-1,,true,,994,809,4,4,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,0,0,505
1663233184866,347,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,304,Not Modified,Orange HRM 1-1,,true,,1052,682,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,0,0,0
1663233185214,616,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,200,OK,Orange HRM 1-1,text,true,,1433,644,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,616,0,0
1663233185830,386,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,200,OK,Orange HRM 1-1,text,true,,1183,565,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,386,0,0
1663233186216,481,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-1,text,true,,2895,602,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,481,0,0
1663233186697,441,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-1,text,true,,1112,578,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,441,0,0
1663233187139,406,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-1,text,true,,2895,602,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,406,0,0
1663233187546,390,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-1,text,true,,1112,578,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,390,0,0
1663233187936,401,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,200,OK,Orange HRM 1-1,text,true,,1218,657,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,401,0,0
1663233188338,368,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,200,OK,Orange HRM 1-1,text,true,,1114,673,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?offset=0&limit=50,368,0,0
1663233188707,478,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,200,OK,Orange HRM 1-1,text,true,,2476,563,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,478,0,0
1663233170344,6231,Personal Details,200,"Number of samples in transaction : 11, number of failing samples : 0",Orange HRM 1-5,,true,,44404,10947,3,3,null,0,22601,434
1663233192941,1846,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,200,OK,Orange HRM 1-5,text,true,,27914,4803,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1117,0,434
1663233192941,1121,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-0,200,OK,Orange HRM 1-5,text,true,,22949,737,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1117,0,434
1663233194063,724,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-1,304,Not Modified,Orange HRM 1-5,,true,,991,808,3,3,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,0,0,478
1663233194063,722,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-2,304,Not Modified,Orange HRM 1-5,,true,,993,820,3,3,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,0,0,482
1663233194063,241,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-3,304,Not Modified,Orange HRM 1-5,,true,,993,810,3,3,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,0,0,0
1663233194063,722,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-4,304,Not Modified,Orange HRM 1-5,,true,,994,819,3,3,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,0,0,482
1663233194063,722,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-5,304,Not Modified,Orange HRM 1-5,,true,,994,809,3,3,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,0,0,477
1663233194787,352,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,304,Not Modified,Orange HRM 1-5,,true,,1052,682,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,0,0,0
1663233195139,410,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,200,OK,Orange HRM 1-5,text,true,,1433,644,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,410,0,0
1663233195550,471,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,200,OK,Orange HRM 1-5,text,true,,1183,565,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,471,0,0
1663233196022,409,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-5,text,true,,2895,602,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,409,0,0
1663233196432,504,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-5,text,true,,1112,578,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,504,0,0
1663233196936,465,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-5,text,true,,2895,602,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,465,0,0
1663233197402,493,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-5,text,true,,1112,578,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,493,0,0
1663233197895,438,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,200,OK,Orange HRM 1-5,text,true,,1218,657,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,438,0,0
1663233198333,403,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,200,OK,Orange HRM 1-5,text,true,,1114,673,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?offset=0&limit=50,403,0,0
1663233198736,440,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,200,OK,Orange HRM 1-5,text,true,,2476,563,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,440,0,0
1663233164661,6962,Personal Details,200,"Number of samples in transaction : 11, number of failing samples : 0",Orange HRM 1-4,,true,,44517,10947,2,2,null,0,48535,439
1663233213190,2310,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,200,OK,Orange HRM 1-4,text,true,,27914,4803,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1155,0,439
1663233213190,1159,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-0,200,OK,Orange HRM 1-4,text,true,,22949,737,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,1155,0,439
1663233214351,1147,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-1,304,Not Modified,Orange HRM 1-4,,true,,991,808,2,2,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,0,0,911
1663233214350,265,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-2,304,Not Modified,Orange HRM 1-4,,true,,993,820,2,2,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,0,0,0
1663233214351,1148,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-3,304,Not Modified,Orange HRM 1-4,,true,,993,810,2,2,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,0,0,917
1663233214350,1150,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-4,304,Not Modified,Orange HRM 1-4,,true,,994,819,2,2,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,0,0,917
1663233214350,1148,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-5,304,Not Modified,Orange HRM 1-4,,true,,994,809,2,2,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,0,0,912
1663233215499,395,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,304,Not Modified,Orange HRM 1-4,,true,,1052,682,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,0,0,0
1663233215895,731,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,200,OK,Orange HRM 1-4,text,true,,1433,644,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,731,0,0
1663233216626,562,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,200,OK,Orange HRM 1-4,text,true,,1183,565,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,562,0,0
1663233217189,424,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-4,text,true,,2895,602,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,424,0,0
1663233217614,360,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-4,text,true,,1112,578,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,360,0,0
1663233217975,410,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-4,text,true,,2895,602,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,410,0,0
1663233218386,519,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-4,text,true,,1112,578,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,519,0,0
1663233218905,430,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,200,OK,Orange HRM 1-4,text,true,,1218,657,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,430,0,0
1663233219336,397,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,200,OK,Orange HRM 1-4,text,true,,1114,673,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?offset=0&limit=50,397,0,0
1663233219734,424,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,200,OK,Orange HRM 1-4,text,true,,2589,563,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,424,0,0
1663233178311,5338,Personal Details,200,"Number of samples in transaction : 11, number of failing samples : 0",Orange HRM 1-3,,true,,44517,10947,1,1,null,0,50459,0
1663233228764,1182,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,200,OK,Orange HRM 1-3,text,true,,27914,4803,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,746,0,0
1663233228764,909,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-0,200,OK,Orange HRM 1-3,text,true,,22949,737,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,746,0,0
1663233229675,235,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-1,304,Not Modified,Orange HRM 1-3,,true,,991,808,1,1,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,0,0,0
1663233229675,230,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-2,304,Not Modified,Orange HRM 1-3,,true,,993,820,1,1,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,0,0,0
1663233229675,271,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-3,304,Not Modified,Orange HRM 1-3,,true,,993,810,1,1,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,0,0,0
1663233229675,271,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-4,304,Not Modified,Orange HRM 1-3,,true,,994,819,1,1,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,0,0,0
1663233229675,224,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7-5,304,Not Modified,Orange HRM 1-3,,true,,994,809,1,1,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,0,0,0
1663233229947,430,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,304,Not Modified,Orange HRM 1-3,,true,,1052,682,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,0,0,0
1663233230377,443,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,200,OK,Orange HRM 1-3,text,true,,1433,644,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,443,0,0
1663233230821,360,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,200,OK,Orange HRM 1-3,text,true,,1183,565,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,360,0,0
1663233231181,398,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-3,text,true,,2895,602,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,398,0,0
1663233231580,360,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-3,text,true,,1112,578,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,360,0,0
1663233231941,492,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,200,OK,Orange HRM 1-3,text,true,,2895,602,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2022-01-01&toDate=2022-12-31,492,0,0
1663233232433,435,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,200,OK,Orange HRM 1-3,text,true,,1112,578,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,435,0,0
1663233232869,387,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,200,OK,Orange HRM 1-3,text,true,,1218,657,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,387,0,0
1663233233257,407,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,200,OK,Orange HRM 1-3,text,true,,1114,673,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?offset=0&limit=50,407,0,0
1663233233664,444,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,200,OK,Orange HRM 1-3,text,true,,2589,563,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,444,0,0
